smiles,dipm,gap,lumo,combined,pce_pcbm_sas,pce_pcdtbt_sas,pce_1,pce_2,sas,homo
c1sc(C2=Cc3[se]c4cc5ccc6nsnc6c5cc4c3[SiH2]2)c2sccc12,0.688,1.546832608,-8.3729,10.0609,1.505076428,-4.319751603,5.824828031,0,4.319751603,-6.826067392
c1cc2c3c[nH]cc3c3c4CC(=Cc4ccc3c2o1)c1scc2ccsc12,4.051,1.811374082,-7.5414,12.5924,-2.036758373,-3.712235364,1.675476991,0,3.712235364,-5.730025918
C1C=CC=C1c1cc2ccc3c4occc4c4=C[SiH2]C=c4c3c2cn1,1.834,1.558688683,-7.957,10.791,-0.645852593,-4.01051339,3.364660797,0,4.01051339,-6.398311317
[nH]1cccc1-c1ncc(s1)-c1ccc([se]1)-c1cccc2ccccc12,2.884,1.937113488,-7.8031,11.6871,-0.547365957,-3.125328775,2.577962818,0,3.125328775,-5.865986512
[nH]1c2ccc3nsnc3c2c2sc3cc(sc3c12)-c1ccccn1,4.826,1.886063251,-8.132,13.958,0.702067188,-3.140990496,3.843057684,0,3.140990496,-6.245936749
[SiH2]1C=c2c(cc3c4nsnc4c4c5[SiH2]C=Cc5cnc4c3c2=C1)C1=CC=C[SiH2]1,0.429,1.074650609,-8.284,9.713,-0.785344813,-5.472035017,4.686690204,0,5.472035017,-7.209349391
c1cnc(s1)-c1sc(c2[SiH2]ccc12)-c1sc(-c2ccccc2)c2[se]ccc12,1.677,1.528827208,-8.147,10.824,0.284507501,-4.177151603,4.461659104,0,4.177151603,-6.618172792
C1C=c2cccc(-c3cnc4c5oc6C=C[SiH2]c6c5ncc4c3)c2=C1,1.63,1.79577155,-7.7869,10.4169,-1.504990295,-4.113595236,2.608604941,0,4.113595236,-5.99112845
c1ccc(o1)-c1cc2cc3c4ccccc4c4ccncc4c3cc2cn1,3.692,2.093695628,-7.9214,12.6134,0.214430249,-2.475317415,2.689747664,0,2.475317415,-5.827704372
[nH]1ccc2c3c[nH]cc3c3c(oc4cc(-c5ncncn5)c5ccccc5c34)c12,5.721,1.62246219,-7.8724,14.5934,-0.281752616,-3.239904709,2.958152093,0,3.239904709,-6.24993781
c1cc2oc3c(oc4cc(-c5cccc6=CCC=c56)c5nsnc5c34)c2c2cscc12,2.064,1.265690224,-8.2479,11.3119,1.243372536,-3.736248617,4.979621153,0,3.736248617,-6.982209776
c1cc2oc3c(c4cscc4c4ccc5nsnc5c34)c2c2cCcc12,2.999,1.36368834,-8.2384,12.2374,1.400415974,-3.638318839,5.038734812,0,3.638318839,-6.87471166
c1cc2ccc3c4[se]c(cc4c4cocc4c3c2s1)-c1scc2[nH]ccc12,4.052,1.715895814,-7.6698,12.7218,-1.888107796,-3.979257586,2.09114979,0,3.979257586,-5.953904186
c1ccc(s1)-c1cnc2c(c1)ncc1c3ncccc3cnc21,1.688,1.369803597,-8.3282,11.0162,3.079393882,-2.629921713,5.709315595,0,2.629921713,-6.958396403
c1sc(c2[SiH2]ccc12)-c1sc(-c2cnc(-c3scc4ccoc34)c3nsnc23)c2ccsc12,1.694,0.914420417,-8.6772,11.3712,3.87689863,-4.496382304,8.373280934,0,4.496382304,-7.762779583
c1ncc(s1)-c1Cc(cc1)-c1ccc(-c2ncncn2)c2nsnc12,2.309,1.346793949,-8.8279,12.1369,6.172424357,7.830453697,9.739026362,11.3970557,3.566602005,-7.481106051
c1Cc(cc1)-c1sc(-c2ccc(s2)-c2cccc3cocc23)c2cc[nH]c12,3.124,1.316121222,-7.8129,11.9369,-1.672911943,-3.494124252,1.82121231,0,3.494124252,-6.496778778
[nH]1c2-c3oc(cc3Cc2c2c1ccc1=CCC=c21)-c1cccc2cocc12,1.174,1.635144303,-7.4058,9.5798,-2.936920292,-3.700708868,0.763788576,0,3.700708868,-5.770655697
c1sc(C2=Cc3ccc4cc5ccccc5cc4c3[SiH2]2)c2[se]ccc12,0.748,1.555631882,-7.9395,9.6875,-0.620366572,-3.884928775,3.264562203,0,3.884928775,-6.383868118
[nH]1c(cc2c3c[nH]cc3c3c4cnccc4sc3c12)-c1nccc2nsnc12,1.866,1.113775264,-8.5573,11.4233,4.009209572,-3.534936666,7.544146237,0,3.534936666,-7.443524736
c1ncc(s1)-c1sc(-c2ccc(-c3scc4ccsc34)c3ccccc23)c2cc[se]c12,4.187,1.683330022,-8.0681,13.2551,0.229474258,-3.69552157,3.924995827,0,3.69552157,-6.384769978
C1C=Cc2[se]c3cc4cc(cnc4cc3c12)-c1scc2cc[se]c12,0.55,1.806397064,-7.9516,9.5016,-1.056399024,-4.323978958,3.267579934,0,4.323978958,-6.145202936
c1cc2c3nsnc3c3c4ccc(cc4c4=C[SiH2]C=c4c3c2s1)-c1scc2C=CCc12,0.636,1.333040135,-8.3676,10.0036,1.765346545,-4.244016855,6.0093634,0,4.244016855,-7.034559865
c1sc(c2[SiH2]C=Cc12)-c1cc2ncc3c(sc4ccc5=CCC=c5c34)c2c2nsnc12,2.711,0.855290607,-8.599,12.27969061,2.675610673,-4.445256557,7.120867231,0,4.445256557,-7.743709393
c1cc2cc3oc4cc(ccc4c3cc2s1)-c1cccc2nsnc12,1.262,1.790653181,-8.3527,10.6147,2.371113733,-2.676728159,5.047841892,0,2.676728159,-6.562046819
c1cnc(s1)-c1cc2[se]c3c(ncc4cccnc34)c2cn1,3.275,2.093392438,-8.2156,12.4906,0.159493255,-3.369908672,3.529401926,0,3.369908672,-6.122207562
c1sc(-c2cc3[se]c4ccc5ccccc5c4c3c3cscc23)c2ccoc12,1.061,1.667278135,-8.0263,10.0873,0.088659031,-3.642694358,3.731353389,0,3.642694358,-6.359021865
[nH]1cccc1-c1ccc2c(cnc3cc4ccc5ccccc5c4cc23)c1,1.48,2.201014761,-7.6121,10.0921,-0.653705688,-2.423452458,1.76974677,0,2.423452458,-5.411085239
c1cc2ccc3c4ccc(cc4sc3c2s1)-c1scc2[se]ccc12,2.491,2.108584748,-7.7414,11.2324,-1.217715091,-3.406140496,2.188425405,0,3.406140496,-5.632815252
c1sc(-c2ccc(cc2)-c2sc(c3[SiH2]ccc23)-c2ncncn2)c2cc[se]c12,4.582,1.742049367,-8.0627,13.6447,-0.412877007,-4.241847105,3.828970099,0,4.241847105,-6.320650633
c1ccc(nc1)-c1cc2sc3c(ncc4ccc5=C[SiH2]C=c5c34)c2s1,0.927,1.622731028,-8.2774,10.2044,1.326579788,-3.785164467,5.111744255,0,3.785164467,-6.654668972
c1cc2[se]c3c(c2o1)c1=CCC=c1c1cc(ncc31)-c1cncc2nsnc12,6.051,1.20931981,-8.7232,15.7742,4.981005089,-4.188214688,9.169219776,0,4.188214688,-7.51388019
c1cc2cc3c(cc2[se]1)c1[se]c(cc1c1=CCC=c31)-c1cccc2cscc12,3.584,1.662701884,-7.9042,12.4882,-1.254846417,-4.386630072,3.131783655,0,4.386630072,-6.241498116
[nH]1c2ccc3nsnc3c2c2cnc3cc(-c4scc5[nH]ccc45)c4=C[SiH2]C=c4c3c12,4.752,1.190215123,-8.1525,13.9045,-0.207393191,-4.161075416,3.953682225,0,4.161075416,-6.962284877
[nH]1ccc2[se]c3c(cnc4cc([se]c34)-c3ccc[se]3)c12,2.285,2.099898884,-7.8041,11.0891,-2.271243339,-4.634920411,2.363677072,0,4.634920411,-5.704201116
c1cnc(-c2cc3oc4c(ncc5ccc6=CCC=c6c45)c3c3=C[SiH2]C=c23)c2nsnc12,3.387,0.876272866,-8.6463,13.02397287,3.530535187,-4.297088665,7.827623853,0,4.297088665,-7.770027134
c1ccc(-c2cc3sc4c(sc5ccc6cocc6c45)c3c3cocc23)c2c[nH]cc12,3.133,1.752401659,-7.668,11.801,-1.621648569,-3.737791049,2.116142479,0,3.737791049,-5.915598341
c1sc(-c2cc3[se]c4c(cnc5ccncc45)c3c3cscc23)c2ccsc12,2.57,1.73040849,-8.269,11.839,0.980898143,-3.845426775,4.826324918,0,3.845426775,-6.53859151
c1cnc(s1)-c1sc(-c2cnc(-c3scc4[se]ccc34)c3nsnc23)c2cc[nH]c12,4.316,0.902460413,-8.7126,14.0286,4.585695422,-4.180541725,8.766237147,0,4.180541725,-7.810139587
c1cnc(C2=Cc3ccc4c(c3[SiH2]2)c2c[nH]cc2c2ccc3nsnc3c42)c2nsnc12,3.952,1.318434273,-8.4728,13.4248,2.765897173,-4.087375685,6.853272858,0,4.087375685,-7.154365727
c1cnc(s1)-c1sc(-c2ccc(cn2)-c2cccc3cocc23)c2ccsc12,2.023,1.645588677,-8.2137,11.2367,1.513359277,-3.209718534,4.72307781,0,3.209718534,-6.568111323
c1ccc(s1)-c1sc(-c2ccc(-c3cncs3)c3ccccc23)c2ccsc12,1.138,1.716039498,-8.0032,10.1412,0.642715124,-2.940486666,3.583201789,0,2.940486666,-6.287160502
c1cc2cnc3c4oc(cc4oc3c2s1)-c1cccc2cscc12,1.012,1.925405756,-7.9099,9.9219,-0.350808736,-3.305009727,2.954200991,0,3.305009727,-5.984494244
c1cc2[SiH2]C(=Cc2s1)c1cc2c3nsnc3ccc2c2c[nH]cc12,3.719,1.263098756,-8.126,12.845,-0.061592739,-4.045171266,3.983578526,0,4.045171266,-6.862901244
[SiH2]1C=CC=C1c1cc2oc3c(c2c2cocc12)c1ccccc1c1ccc2cocc2c31,0.668,1.700466028,-7.8031,9.4711,-1.270162708,-3.937786742,2.667624035,0,3.937786742,-6.102633972
c1sc(-c2cnc(-c3ccc(-c4ccccc4)c4cocc34)c3nsnc23)c2cc[SiH2]c12,1.821,1.175398971,-8.5486,11.3696,3.641810714,-3.880805492,7.522616206,0,3.880805492,-7.373201029
c1cnc(s1)-c1cc2oc3cc[se]c3c2c2cscc12,0.434,1.836188229,-8.1167,9.5507,0.087858562,-3.808448103,3.896306665,0,3.808448103,-6.280511771
c1sc(c2[SiH2]C=Cc12)-c1cc2sc3c(c4cocc4c4ccncc34)c2c2=C[SiH2]C=c12,2.89,1.388927219,-8.2133,12.1033,0.036393517,-4.838080875,4.874474392,0,4.838080875,-6.824372781
c1ccc([se]1)-c1cc2cc3ccc4ccc5c[nH]cc5c4c3cc2c2c[nH]cc12,6.707,1.16629662,-7.3806,15.0876,-3.590354046,-3.590354046,0,0,3.590354046,-6.21430338
c1ccc(o1)-c1ccc(o1)-c1sc(-c2ccccc2)c2cc[SiH2]c12,1.28,2.19245289,-7.4757,9.7557,-1.90050171,-3.389544342,1.489042632,0,3.389544342,-5.28324711
[nH]1c2cc[se]c2c2ncc3cc(-c4cccnc4)c4ccccc4c3c12,3.728,2.385337975,-7.557,12.285,-1.681625742,-3.124889253,1.44326351,0,3.124889253,-5.171662025
[nH]1cccc1-c1cc2[nH]c3ccccc3c2[se]1,1.358,2.395325715,-7.053,9.411,-2.593421318,-3.298700971,0.705279653,0,3.298700971,-4.657674285
c1sc(-c2ccc(cn2)-c2sc(-c3ncncn3)c3nccnc23)c2ccoc12,3.817,0.90420905,-8.9968,13.8138,-3.464177388,12.65218004,0,16.11635743,3.464177388,-8.09259095
c1ccc(cn1)-c1sc(-c2sc(-c3cccc4cCcc34)c3nccnc23)c2ccoc12,3.808,0.836403021,-8.5986,13.35740302,3.416747527,-3.588296839,7.005044366,0,3.588296839,-7.762196979
[nH]1c-2c(Cc3cc(-c4ccccc4)c4cscc4c-23)c2c1ccc1ccccc21,0.919,1.715252426,-7.605,9.524,-0.958078492,-2.772371022,1.81429253,0,2.772371022,-5.889747574
c1ccc(s1)-c1cc2c3nsnc3c3c4ccccc4c4=C[SiH2]C=c4c3c2c2=C[SiH2]C=c12,1.527,1.181465021,-8.3796,10.9066,1.522696778,-4.430936262,5.95363304,0,4.430936262,-7.198134979
[SiH2]1C=Cc2cc3c4nsnc4c4cc(-c5cncc6nsnc56)c5ccccc5c4c3cc12,2.624,1.428085139,-8.641,12.265,4.075466524,-3.887971115,7.96343764,0,3.887971115,-7.212914861
[nH]1c2C=C(Cc2c2sc3ccoc3c12)c1scc2[se]ccc12,2.463,1.626310671,-7.7522,11.2152,-2.038067567,-4.400771609,2.362704042,0,4.400771609,-6.125889329
c1ccc-2c([SiH2]c3c-2c2c[SiH2]cc2c2ccccc32)c1,0.12,1.572469921,-7.8753,8.9953,-1.174946721,-4.10403118,2.929084459,0,4.10403118,-6.302830079
c1cc2c3cocc3c3c(ncc4cc(-c5cccc6cocc56)c5=C[SiH2]C=c5c34)c2[se]1,2.838,1.568791273,-8.1703,12.0083,0.035618871,-4.541884339,4.57750321,0,4.541884339,-6.601508727
c1ccc(cc1)-c1cc2c3cscc3c3c(oc4ccc5=C[SiH2]C=c5c34)c2c2=CCC=c12,1.644,1.264691595,-7.9772,10.6212,-1.217354029,-4.030920877,2.813566848,0,4.030920877,-6.712508405
[nH]1ccc2ncc3c4ncc(cc4[nH]c3c12)-c1ccco1,7.22,2.421660608,-7.2489,15.4689,-1.997293157,-2.95658428,0.959291122,0,2.95658428,-4.827239392
c1sc(-c2cc3sc4c5ncccc5[se]c4c3s2)c2sccc12,2.009,1.839408619,-8.0732,11.0822,-0.070673732,-3.783047465,3.712373733,0,3.783047465,-6.233791381
c1sc(-c2ccc(-c3sc(-c4cccnc4)c4cc[se]c34)c3c[nH]cc23)c2nccnc12,3.835,1.074247483,-8.3862,13.2212,1.911313585,-3.800415589,5.711729174,0,3.800415589,-7.311952517
c1ccc(s1)-c1cc2cc3oc4ccc5cscc5c4c3cc2c2ccccc12,0.821,2.028469949,-7.7891,9.6101,-0.340382293,-2.766762534,2.426380242,0,2.766762534,-5.760630051
[nH]1cccc1-c1sc(-c2ccc(-c3ccc[se]3)c3cocc23)c2ccCc12,4.364,1.661013756,-7.7104,13.0744,-1.807206455,-4.016231945,2.209025489,0,4.016231945,-6.049386244
c1[SiH2]c(cc1)-c1sc(-c2sc(-c3cccc4c[nH]cc34)c3ccsc23)c2ccoc12,4.449,1.177424066,-7.9257,13.3747,-2.277755513,-4.228881725,1.951126212,0,4.228881725,-6.748275934
C1C=c2c3cc(C4=CC=C[SiH2]4)c4cocc4c3c3c4c[nH]cc4c4C=C[SiH2]c4c3c2=C1,1.994,1.297999896,-7.6239,10.6179,-4.776241722,-5.166161768,0.389920046,0,5.166161768,-6.325900104
c1ncc(s1)-c1sc(-c2ccc(-c3scc4ccsc34)c3cscc23)c2[nH]ccc12,5.275,1.206142479,-8.2048,14.4798,0.69686715,-3.766389417,4.463256567,0,3.766389417,-6.998657521
[nH]1c2cc(-c3scc4[nH]ccc34)c3cscc3c2c2ccc3C=CCc3c12,5.751,1.71394379,-7.4409,14.1919,-2.488857347,-3.620693483,1.131836136,0,3.620693483,-5.72695621
[nH]1c2cc([se]c2c2oc3ccccc3c12)-c1ccco1,3.193,2.335934228,-7.3166,11.5096,-2.131095857,-3.239165795,1.108069938,0,3.239165795,-4.980665772
c1Cc(cc1)-c1sc(-c2sc(-c3cccc4cocc34)c3ccsc23)c2cc[nH]c12,2.858,1.176317352,-7.8901,11.7481,-2.136551804,-3.78226634,1.645714536,0,3.78226634,-6.713782648
c1ccc(-c2ccc(-c3cnc(s3)-c3cccc4cscc34)c3nsnc23)c2c[SiH2]cc12,1.162,1.079544313,-8.4645,10.6265,2.736472132,-3.7904853,6.526957432,0,3.7904853,-7.384955687
c1ccc(cn1)-c1cc2cnc3ccncc3c2s1,3.946,2.142216288,-8.0486,12.9946,0.405032929,-2.514483761,2.91951669,0,2.514483761,-5.906383712
c1ccc([se]1)-c1cc2c(s1)c1c3c[nH]cc3c3ccncc3c1c1ccccc21,5.161,1.916772231,-7.7153,13.8763,-1.101705688,-3.404155107,2.302449419,0,3.404155107,-5.798527769
c1ncc(s1)-c1[SiH2]c(cc1)-c1sc(-c2scc3ccsc23)c2cc[nH]c12,3.299,1.041634657,-8.2014,12.5004,-0.642142387,-4.325563809,3.683421422,0,4.325563809,-7.159765343
c1sc(-c2cc3c4nsnc4c4c(oc5ccc6cocc6c45)c3s2)c2ccoc12,1.764,1.14504035,-8.2908,11.0548,1.162620057,-3.871532494,5.034152551,0,3.871532494,-7.14575965
c1sc(-c2ccc(nc2)-c2sc(-c3cccc4cocc34)c3occc23)c2cc[SiH2]c12,1.481,1.58087474,-8.0212,10.5022,-0.333505654,-4.063446632,3.729940978,0,4.063446632,-6.44032526
c1ncc(s1)-c1ccc2c3[se]c4ccc5cocc5c4c3c3=CCC=c3c2c1,3.251,1.79545852,-7.9105,12.1615,-0.926642998,-4.036129523,3.109486524,0,4.036129523,-6.11504148
C1C=Cc2cc3[se]c4cc(oc4c3cc12)-c1cccc2cscc12,1.747,1.892003876,-7.7858,10.5328,-1.130999543,-3.690007804,2.559008261,0,3.690007804,-5.893796124
[SiH2]1C=c2ccc3ncc4c5[SiH2]C(=Cc5cnc4c3c2=C1)C1=CC=C[SiH2]1,3.055,1.308511985,-8.2003,12.2553,-0.565515388,-5.24495339,4.679438002,0,5.24495339,-6.891788015
c1ccc(s1)-c1cc2c([se]1)c1ccc3cc[se]c3c1c1=C[SiH2]C=c21,3.057,1.898299938,-7.7475,11.8045,-2.354403596,-4.776190496,2.4217869,0,4.776190496,-5.849200062
C1C=c2cccc(C3=Cc4cnc5c6[SiH2]C=Cc6c6cocc6c5c4C3)c2=C1,3.006,1.498776289,-7.8867,11.8927,-1.655466635,-4.541591611,2.886124976,0,4.541591611,-6.387923711
c1ccc(o1)-c1cc2c3nsnc3c3c4ccccc4c4ccccc4c3c2o1,1.943,1.853548681,-8.1751,11.1181,1.311621761,-2.782962534,4.094584295,0,2.782962534,-6.321551319
[SiH2]1C=c2c3cc(C4=CC=C[SiH2]4)c4c[nH]cc4c3c3ccc4ccc5nsnc5c4c3c2=C1,4.811,1.264846904,-7.9005,13.7115,-2.42893119,-4.651622319,2.222691129,0,4.651622319,-6.635653096
c1sc(-c2cc3cnc4c(c3s2)c2ccccc2c2ccc3=CCC=c3c42)c2cc[nH]c12,4,1.584833847,-7.7174,12.7174,-1.42923968,-3.548353569,2.119113889,0,3.548353569,-6.132566153
[nH]1c(cc2c1c1c3ccccc3c3C=C[SiH2]c3c1c1=CCC=c21)-c1nccs1,1.474,1.590095584,-7.7517,10.2257,-1.717003369,-4.02147238,2.304469011,0,4.02147238,-6.161604416
[nH]1c2cc(-c3scc4C=CCc34)c3=CCC=c3c2c2ccc3cc[se]c3c12,0.936,0.20859645,-8.6309,9.88989645,-4.342481517,-4.342481517,0,0,4.342481517,-8.42230355
c1cnc(s1)-c1ccc(cn1)-c1ccc(-c2scc3sccc23)c2ccccc12,0.438,1.947552225,-7.9353,9.3733,0.227352367,-2.778708423,3.00606079,0,2.778708423,-5.987747775
c1ccc2c(c1)sc1cc3cc(-c4cccc5cscc45)c4c[nH]cc4c3cc21,4.416,2.109880053,-7.5286,12.9446,-1.324465618,-2.984914258,1.660448641,0,2.984914258,-5.418719947
c1Cc(cc1)-c1ncc(-c2sc(c3[SiH2]ccc23)-c2ncncn2)c2nsnc12,3.217,1.312644031,-8.709,12.926,4.437774876,-4.397367435,8.835142311,0,4.397367435,-7.396355969
C1C=Cc2c1c1ncc3C=C(Cc3c1c1c[nH]cc21)c1cccc2nsnc12,5.309,1.371074203,-8.1001,14.4091,0.200466497,-3.843536116,4.044002613,0,3.843536116,-6.729025797
C1C=Cc2ncc3c4oc(cc4c4cocc4c3c12)-c1ccccc1,2.804,2.39424365,-7.4791,11.2831,-1.933563958,-3.245731236,1.312167278,0,3.245731236,-5.08485635
c1sc(-c2cc3sc4c(ccc5ccc6c[nH]cc6c45)c3s2)c2occc12,1.779,1.852847682,-7.673,10.452,-1.297678658,-3.47058921,2.172910551,0,3.47058921,-5.820152318
[nH]1c2cc([se]c2c2sc3ccccc3c12)-c1scc2ccoc12,2.803,1.920293621,-7.6748,11.4778,-1.483220479,-3.650363184,2.167142705,0,3.650363184,-5.754506379
c1sc(c2C=C[SiH2]c12)-c1cc2c(c3c[nH]cc13)c1oc3ccncc3c1c1=CCC=c21,4.063,1.589922899,-7.6917,12.7547,-2.461076248,-4.459929014,1.998852765,0,4.459929014,-6.101777101
[nH]1c(cc2c1c1c3ccccc3c3C=C[SiH2]c3c1c1ccccc21)-c1ncncn1,3.382,1.802394976,-8.0148,12.3968,0.069233602,-3.46524634,3.534479942,0,3.46524634,-6.212405024
c1ccc([se]1)-c1sc(-c2sc(-c3ccc[se]3)c3[se]ccc23)c2cc[nH]c12,3.336,1.160556546,-8.1193,12.4553,-1.134483145,-4.66967446,3.535191314,0,4.66967446,-6.958743454
[nH]1ccc2c3nsnc3c3cc4cc(-c5scc6C=C[SiH2]c56)c5=C[SiH2]C=c5c4cc3c12,3.467,1.49301655,-8.1138,12.5808,-0.479986939,-4.737913629,4.257926691,0,4.737913629,-6.62078345
[nH]1c-2c(Cc3cc(-c4scc5CC=Cc45)c4c[nH]cc4c-23)c2ccccc12,3.277,1.787894617,-7.2156,11.4926,-3.028224646,-3.498148184,0.469923538,0,3.498148184,-5.427705383
c1[SiH2]c(cc1)-c1ccc(cc1)-c1cnc(s1)-c1cccc2cCcc12,1.87,1.503922664,-8.0007,10.8707,-0.184987243,-3.756848159,3.571860916,0,3.756848159,-6.496777336
c1ccc(cn1)-c1cc2c3cscc3c3cc4ccc5nsnc5c4cc3c2cn1,2.41,1.734698356,-8.2845,11.6945,1.867797288,-3.022984802,4.89078209,0,3.022984802,-6.549801644
[nH]1c2ccc3=C[SiH2]C=c3c2c2ncc3cc(ncc3c12)-c1ccco1,2.109,1.491493867,-7.9292,11.0382,-0.600427861,-3.726868467,3.126440606,0,3.726868467,-6.437706133
[nH]1c(cc2[nH]c3c(c12)c1ccccc1c1ccc2ccccc2c31)-c1scc2nccnc12,1.903,1.133300255,-8.3121,11.2151,2.171809812,-3.022611675,5.194421486,0,3.022611675,-7.178799745
C1C=Cc2sc3c4CC(=Cc4[se]c3c12)c1cccc2cscc12,0.613,1.543582242,-7.8868,9.4998,-1.149632647,-4.1065779,2.956945253,0,4.1065779,-6.343217758
c1cc2cc3c4cocc4c4cc(-c5cccc6nsnc56)c5=CCC=c5c4c3cc2cn1,1.905,1.506043938,-8.3669,11.2719,2.251422876,-3.610620066,5.862042943,0,3.610620066,-6.860856062
c1ccc(cc1)-c1cc2oc3cc4cccnc4cc3c2c2ccccc12,1.498,2.146133845,-7.7702,10.2682,-0.005400396,-2.210461005,2.205060609,0,2.210461005,-5.624066155
[nH]1ccc2c1c1oc3cc(-c4cccc5=C[SiH2]C=c45)c4nsnc4c3c1c1ccccc21,3.331,1.275959063,-8.1662,12.4972,0.541521686,-3.799491069,4.341012755,0,3.799491069,-6.890240937
[nH]1cccc1-c1ccc(nc1)-c1sc(-c2scc3ccCc23)c2cc[nH]c12,2.43,1.583358536,-7.6525,11.0825,-1.816926601,-3.603117415,1.786190814,0,3.603117415,-6.069141464
[nH]1c2ccc3=C[SiH2]C=c3c2c2cc3ccc(cc3cc12)-c1ccco1,2.094,1.322785649,-7.8675,10.9615,-1.142929949,-3.383136775,2.240206825,0,3.383136775,-6.544714351
c1sc(c2[SiH2]ccc12)-c1sc(-c2ccc(nc2)-c2nccc3nsnc23)c2[nH]ccc12,2.047,0.980967821,-8.591,11.638,3.469380089,-4.120062513,7.589442601,0,4.120062513,-7.610032179
c1cnc(s1)-c1ccc2c(c1)c1nsnc1c1c3[se]ccc3ncc21,1.512,1.769416884,-8.4815,10.9935,2.168806708,-3.567628467,5.736435175,0,3.567628467,-6.712083116
c1cc2[se]c3c4cnc(cc4[se]c3c2c2nsnc12)-c1cccc2ccccc12,0.575,1.559261985,-8.525,10.1,3.232225079,-3.514733357,6.746958436,0,3.514733357,-6.965738015
[nH]1cccc1-c1sc(-c2ccc(-c3cncs3)c3c[nH]cc23)c2sccc12,4.886,1.457149729,-7.7937,13.6797,-1.338997939,-3.570900321,2.231902382,0,3.570900321,-6.336550271
C1C=Cc2c1cc(-c1cc3c(ccc4ccccc34)c3c[nH]cc13)c1nsnc21,4.777,0.048137603,-8.5065,13.4460376,-3.213227786,-3.213227786,0,0,3.213227786,-8.458362397
[nH]1ccc2ncc3cc4cc(cnc4cc3c12)-c1scc2[nH]ccc12,6.044,1.715989937,-7.8542,14.8982,-0.326373841,-3.227686928,2.901313088,0,3.227686928,-6.138210063
[nH]1c(cc2cc3ccc4ccc5c[nH]cc5c4c3cc12)-c1scc2[se]ccc12,4.357,1.626871909,-7.6499,13.0069,-1.756401319,-3.624809742,1.868408424,0,3.624809742,-6.023028091
C1C=Cc2oc3c(sc4cc(-c5cncc6nsnc56)c5cocc5c34)c12,3.719,1.143313531,-8.6339,13.3529,4.320427171,-4.017380663,8.337807834,0,4.017380663,-7.490586469
[nH]1c(cc2c1c1oc3ccc4ccccc4c3c1c1=CCC=c21)-c1cccs1,0.904,1.839950949,-7.3986,9.3026,-1.975713989,-3.180809742,1.205095753,0,3.180809742,-5.558649051
c1ccc([se]1)C1=Cc2ccc3c(ncc4ccc5ccccc5c34)c2[SiH2]1,1.801,1.885946525,-7.8285,10.6295,-0.9052751,-3.620444874,2.715169774,0,3.620444874,-5.942553475
C1C=c2c3cc(-c4scc5cc[se]c45)c4cocc4c3c3ncc4C=CCc4c3c2=C1,3.472,1.576130471,-7.8562,12.3282,-1.748621126,-4.57946152,2.830840394,0,4.57946152,-6.280069529
c1sc(-c2cnc(-c3cccc4ccccc34)c3nsnc23)c2[se]ccc12,1.645,1.198791602,-8.6383,11.2833,4.98071864,-3.393601176,8.374319815,0,3.393601176,-7.439508398
c1sc(C2=Cc3ncc4c(sc5ccc6cscc6c45)c3C2)c2ccoc12,3.122,1.752977147,-8.0209,12.1429,-0.221114905,-3.847137928,3.626023023,0,3.847137928,-6.267922853
c1cc2oc3c(cnc4cc(-c5cncc6nsnc56)c5cocc5c34)c2o1,2.903,1.459759635,-8.7145,12.6175,4.651298549,-3.7474026,8.398701149,0,3.7474026,-7.254740365
c1ccc(nc1)-c1cnc(-c2sc(-c3cccnc3)c3[se]ccc23)c2nsnc12,3.836,1.12832383,-8.8458,13.6818,6.938653828,10.76857945,10.51170336,14.34162899,3.573049537,-7.71747617
c1sc(-c2ccc(-c3sc(-c4cccnc4)c4ccsc34)c3ccccc23)c2ccsc12,0.977,1.73476976,-8.0124,9.9894,0.517221815,-3.090700685,3.6079225,0,3.090700685,-6.27763024
[nH]1c(cc2c3cscc3c3C=C[SiH2]c3c12)-c1scc2sccc12,2.64,1.525347854,-7.8062,11.4462,-1.803924867,-4.278617365,2.474692498,0,4.278617365,-6.280852146
[nH]1c(cc2Cc3c(ccc4ccccc34)-c12)-c1cccc2=C[SiH2]C=c12,0.947,1.22472941,-7.9728,9.9198,-0.891982135,-3.489430928,2.597448794,0,3.489430928,-6.74807059
[nH]1c(cc2ccc3c4occc4ccc3c12)-c1cccc2cscc12,1.854,1.981309785,-7.6852,10.5392,-0.718608748,-2.885458005,2.166849257,0,2.885458005,-5.703890215
c1sc(-c2cc3ccc4cc5ccc6cscc6c5cc4c3[se]2)c2sccc12,1.239,1.907077602,-7.8178,10.0568,-1.00531766,-3.66303172,2.65771406,0,3.66303172,-5.910722398
c1ccc(o1)-c1ccc(o1)-c1sc(-c2cccnc2)c2cc[SiH2]c12,2.591,2.114052724,-7.6686,11.2596,-1.579864103,-3.578330881,1.998466778,0,3.578330881,-5.554547276
c1ncc(s1)-c1cc2ccc3ccc4nsnc4c3c2c2cscc12,1.553,1.036635207,-8.9856,11.5386,-3.230498621,11.10279911,0,14.33329773,3.230498621,-7.948964793
[nH]1c2C=C(Cc2c2c1ccc1cscc21)c1cccc2ccccc12,2.427,1.940628488,-7.3277,10.7547,-1.827401399,-2.930771852,1.103370453,0,2.930771852,-5.387071512
