smiles,singlet-triplet value,oscillator strength,multi-objective value,time (s),abs_diff_vee
O=CC(=O)N1C(=O)C=CC=CC1=O,0.1584525866905304,0.0054077670487853,-0.9033941171615658,11.613412857055664,1.0672544709008815
O=CC(=O)N1C(=O)C=CC=NC1=O,0.1368170066151841,0.0022637118078121,-0.8788229675615609,12.257936000823976,1.0179036859845572
O=CC(=O)N1C(=O)C=CN=CC1=O,0.1302028553342991,0.0007777509429056,-0.9558871068805396,10.439200401306152,1.0868677131577444
O=CC(=O)NC1=CC2=C(OC=C2)O1,0.9542886643154398,0.2992817638998356,-0.9133764225541212,8.875866651535034,2.1669468507693965
O=CC(=O)NC1=CC2=C(ON=C2)O1,0.9355624842823248,0.2901336072985742,-0.7275369328757482,9.363263130187988,1.953233024456647
O=CC(=O)NC1=CC2=C(O1)C=CN2,1.045759082963666,0.4005971940456223,-1.133736303711722,10.37122631072998,2.58009258072101
O=CC(=O)NC1=CC2=C(N1)N=CN2,1.085425151677506,0.4004999301971133,-1.121118828198849,9.742296695709229,2.607043910073468
O=CC(=O)NC1=CC2=C(O1)C=CO2,0.9155564907864482,0.299925734270671,-1.0345487140022611,8.386322021484375,2.25003093905938
O=CC(=O)NC1=CC2=C(N1)N=CO2,1.1026580223702886,0.3813609547365995,-1.1249305505435476,10.499749422073364,2.608949527650436
O=CC(=O)NC1=CC2=C(N1)C=NO2,0.968470183832158,0.3242299778039672,-0.9920452177407116,9.673627614974976,2.2847453793768366
O=CC(=O)NC1=CC2=C(O1)C=NO2,0.947776903196762,0.3053646444889494,-0.8607350499658389,8.65752625465393,2.1138765976515503
O=CC(=O)NC1=COC2=CC=CN12,0.47080210252715,0.0817242623114069,-1.3207617221836832,8.833171367645264,1.87328808702224
O=CC(=O)NC1=COC2=C1NC=C2,0.2634056039932135,0.0293411139395468,-1.1737493486651889,10.521960020065308,1.4664960665979492
O=CC(=O)NC1=NC2=COC=C2O1,0.5012666324484427,0.0880631072321642,-0.9041156719948932,8.872628927230835,1.4934454116755
O=CC(=O)NC1=NC2=C(N1)C=CN2,1.085771941705851,0.3886758501688208,-1.3060386791136536,9.576539039611816,2.780486470988325
O=CC(=O)NC1=NC2=C(O1)C=CN2,0.8085193739083452,0.2856457770940157,-1.040160669095264,9.380310773849487,2.134325820097625
O=CC(=O)NC1=NN2C=CC=C2N1,0.0909423544093199,0.0012459584507114,-1.3491082636709004,8.97559118270874,1.4412965765309318
O=CC(=O)NC1=NN2C=CC=C2O1,0.178564230824489,0.0011099035005157,-1.0760848700659746,8.718206882476807,1.2557590043909794
O=CC(=O)NC1=C2C=CN=C2NO1,0.4273710002677664,0.0763531312741355,-1.5876720934091075,11.216710805892944,2.0913962249510094
O=CC(=O)OC1=C2NOC=C2N=C1,0.7353263000209505,0.1987669086490424,-0.6345655126997267,10.543884754180908,1.5686587213697196
O=CC(=O)OC1=C2ONC=C2N=C1,0.7306874232100959,0.1748616314914705,-0.5961878113949979,11.258979082107544,1.5017368660965644
O=CC(=O)OC1=CC2=C(NC=C2)O1,0.7647367064652544,0.2767678220423065,-0.7519623308110123,11.248793125152588,1.793466859318573
O=CC(=O)OC1=CN2OC=CC2=C1,0.20168237498453,0.0154498750799559,-0.7753519577793564,9.211567878723145,0.9924842078438424
O=CC(=O)OC1=CC2=CNN=C2O1,0.6227395631186341,0.1863879458444448,-0.6913623102385893,10.781681299209597,1.5004898192016682
O=CC(=O)OC1=CC2=C(N1)OC=N2,0.8381336691285499,0.2763809547430155,-0.7719042356269478,10.545411586761476,1.8864188594985127
O=CC(=O)OC1=CN2OC=NC2=C1,0.2305238358402932,0.0270378608241699,-0.5483544471952209,10.945396661758425,0.805916143859684
O=CC(=O)OC1=CC2=C(N1)C=CN2,0.9102708044451844,0.3896035018572965,-0.9933584215207028,10.948322534561155,2.293232727823184
O=CC(=O)OC1=CC2=C(O1)C=CN2,0.8474745879351129,0.3808430429726715,-0.8312356839538637,10.969507455825806,2.059553314861648
O=CC(=O)OC1=NN2C=CNC2=C1,0.2266118308853055,0.0196420772142214,-0.5524010444904981,10.684798955917358,0.7986549525900251
O=CC(=O)OC1=CC2=C(N1)N=CN2,0.9916805376006136,0.4115304672712516,-0.9230199926290216,10.747875928878784,2.3262309975008866
O=CC(=O)OC1=CC2=NNC=C2O1,0.6733962685890469,0.1947962129792172,-0.6074819551464928,10.09726905822754,1.475674436714757
O=CC(=O)OC1=CC2=C(N1)C=CO2,0.8622641568931961,0.3788790809116263,-0.83726557754249,10.50450325012207,2.0784088153473124
O=CC(=O)OC1=CC2=C(N1)N=CO2,0.9344409267566008,0.3778714851097788,-0.8051349250164788,10.480058431625366,2.1174473368828584
O=CC(=O)OC1=CC=C2C=CON12,0.7976297231932064,0.2996117798679527,-0.7900382450012204,10.577785968780518,1.8872797480623795
O=CC(=O)OC1=CC=C2NC=NN12,0.789337575545257,0.2702422171531274,-0.6599637926945677,10.69080400466919,1.719543585392952
O=CC(=O)OC1=CC=C2NN=CN12,0.8341365733411887,0.2912620808957044,-0.859687028258108,10.671295642852783,1.9850856824950007
O=CC(=O)OC1=CC=C2OC=NN12,0.5024248120325252,0.1054010485961281,-0.5856824932906708,10.209507703781128,1.193508353919324
O=CC(=O)OC1=CC=C2ON=CN12,0.7945341406017552,0.2719808777050727,-0.5767756270726001,10.47222661972046,1.643290645379428
O=CC(=O)OC1=C2OC=CN2C=C1,0.5818355360106331,0.1436659522083597,-0.7428437758105421,9.862088918685911,1.468345264029535
O=CC(=O)OC1=C2ON=CN2C=C1,0.6031253682305664,0.1487005393445067,-0.4832443311410163,10.827951192855837,1.2350702387160897
O=CC(=O)OC1=C2OC=NN2C=C1,0.5728719684568109,0.1282720079081666,-0.459868156957312,9.27119755744934,1.1610121333222894
O=CC(=O)OC1=C2N=CNN2C=C1,0.4622367470986077,0.1353423162459749,-0.5904841079728177,10.085792541503906,1.1880631713174
O=CC(=O)OC1=C2C=CON2C=C1,0.6028527159198243,0.1588111213531842,-0.8247555669277011,10.375507831573486,1.5864194042007096
O=CC(=O)OC1=C2N=CON2C=C1,0.5261049276366698,0.1106512733368088,-0.4548565361179159,9.193401336669922,1.0916127370913946
O=CC(=O)OC1=CN2C=CC=C2N1,0.1418254925163649,0.0027540436138455,-1.8773826203366528,9.849645376205444,2.021962156466863
O=CC(=O)OC1=CN2N=CC=C2N1,0.2260463573934399,0.0188115791657032,-1.1825413443612305,8.194402933120728,1.4273992809203735
O=CC(=O)OC1=CNC2=CC=CN12,0.4574805750940263,0.0834192594024503,-1.7059912969603153,10.14275574684143,2.246891131456792
O=CC(=O)OC1=CN=C2C=CNN12,0.7943576743811387,0.2839231179390675,-0.8397239572955186,10.59421992301941,1.9180047496157249
O=CC(=O)OC1=CNC2=CC=NN12,0.48556605650549,0.1427748812316517,-0.8822994733995673,10.891961097717283,1.5106404111367089
O=CC(=O)OC1=CN=C2C=CON12,0.7185232895440823,0.2703342058821765,-0.4895567691986755,9.879350662231444,1.4784142646249343
O=CC(=O)OC1=CNC2=CNC=C12,0.4647688584588842,0.0846361964967139,-1.4383260749133129,11.5926992893219,1.987731129868911
O=CC(=O)OC1=CNC2=COC=C12,0.4396508470225153,0.0791083640327224,-1.2804407392332149,12.307798624038696,1.7991999502884526
O=CC(=O)OC1=CN=C2NC=CN12,0.7438600107056641,0.2092856732703533,-0.8442236557855688,9.580386638641356,1.7973693397615862
O=CC(=O)OC1=CNC2=NOC=C12,0.6160729775078218,0.1678009936526445,-0.5354934835983898,9.185773372650146,1.319367454758856
O=CC(=O)OC1=CN=C2OC=CN12,0.7434360893961096,0.214345699404005,-0.5598016055125841,8.851631879806519,1.5175833943126986
O=CC(=O)OC1=CNC2=C1OC=C2,0.3360018983571251,0.0504470271066934,-0.7522145813234755,10.198317289352415,1.138663506787294
O=CC(=O)OC1=CNC2=C1C=CO2,0.1522544575914275,0.0037113786359181,-0.701991950425875,10.44290256500244,0.8579577866532206
O=CC(=O)OC1=CNN2C=CC=C12,0.5000395673458147,0.133459633960049,-1.2997808162732694,12.124821424484251,1.9332800175791327
O=CC(=O)OC1=C2OC=CN2N=C1,0.5885123335402569,0.1734740580883883,-0.5687278967518844,8.924355268478394,1.3307142883805294
O=CC(=O)OC1=COC2=CC=CN12,0.2321714859655417,0.0333160411920465,-1.4877134530688143,10.0004301071167,1.7532009802264026
O=CC(=O)OC1=COC2=CC=NN12,0.3651280302184214,0.0838652364099155,-0.6325480019545635,9.864835500717165,1.0815412685829005
O=CC(=O)OC1=COC2=CN=CN12,0.2666602403842959,0.0415675443962232,-1.2322196084445496,10.336808681488035,1.5404473932250686
O=CC(=O)OC1=COC2=CNC=C12,0.3235153548216838,0.0418522861751369,-1.233752669417292,10.955227851867676,1.5991203104141127
O=CC(=O)OC1=CON2C=CC=C12,0.3098511964912687,0.0530873443518433,-1.2465174354597008,8.575541257858276,1.609455976302813
O=CC(=O)OC1=CON2C=NC=C12,0.3327738447922401,0.0589109040943751,-0.9765111722877308,10.682111740112305,1.368195921174346
O=CC(=O)OC1=NC2=C(NC=C2)O1,0.7111131222624474,0.2551080855539982,-0.6968993550023701,10.31548285484314,1.6631205628188157
O=CC(=O)OC1=NC2=C(N1)OC=C2,0.7814225161743082,0.2709861239598231,-0.9138605990559456,10.660232305526732,1.966269239190077
O=CC(=O)OC1=NC2=C(N1)C=CN2,0.919038384938033,0.3227686547119465,-1.2614439645625108,8.57917332649231,2.50325100421249
O=CC(=O)OC1=NC2=C(O1)C=CN2,0.7719704180003664,0.3136484647239021,-0.8124203639963801,9.956132173538208,1.8980392467206488
O=CC(=O)OC1=NC=C2C=CON12,0.5502234037834084,0.1458977373133599,-0.8718520034276604,8.860028982162476,1.5679731445244287
O=CC(=O)OC1=C2N=CNC2=CN1,0.6697786003909405,0.187685941941394,-0.991413476101615,10.480419397354126,1.8488780184339495
O=CC(=O)OC1=C2N=COC2=CN1,0.6325609614108294,0.172408860847712,-0.7575052759230255,9.688817262649536,1.562475098181567
O=CC(=O)OC1=C2C=COC2=NN1,0.5579088344534617,0.124759028624629,-0.9960969907477044,8.895907640457153,1.678764853825795
O=CC(=O)OC1=C2C=CN=C2NN1,0.3262014561450213,0.0483778295353196,-1.9817924879605544,9.447165966033936,2.356371773640895
O=CC(=O)OC1=NN2C=CC=C2N1,0.1159842759269702,0.0032145947536466,-1.7380236993515343,9.394762992858888,1.8572225700321512
O=CC(=O)OC1=NNC2=C1C=CN2,0.2648392530483727,0.0427819782049327,-0.7359461175589695,9.906121969223022,1.043567348812275
O=CC(=O)OC1=NNC2=C1C=CO2,0.302758760326463,0.0300178217479074,-0.5551937966961975,10.557816982269289,0.8879703787705678
O=CC(=O)OC1=NOC2=C1C=CN2,0.1348476005650081,0.012554594303077,-0.6007846122489627,9.97426700592041,0.7481868071170479
O=CC(=O)OC1=C2N=CNC2=CO1,0.7239336456919063,0.217736655095445,-0.6792383155659785,9.151717901229858,1.6209086163533295
O=CC(=O)OC1=C2C=CN=C2NO1,0.3119969044995883,0.0419136506385225,-1.7496460838301506,9.942279577255247,2.1035566389682616
O=CN1C=CC(NC2=CC=CN2)=C1,0.6465552927881308,0.152799294035945,-0.5133427157362676,12.917370557785034,1.3126973025603434
O=CN1C=CN2N3C=CC=C3N=C12,0.7228201431910821,0.1830296109692663,-0.5618239985378207,10.052268505096436,1.4676737526981691
O=CN1C=CN=C1NC1=CC=CO1,0.7094774908608086,0.1811129001062121,-0.7233591290270482,10.590306043624878,1.613949519994069
O=CN1C=CN=C1OC1=CC=CN1,0.5541005811152035,0.1590095726174633,-0.7894766182503884,10.61384916305542,1.5025867719830552
O=CN1C=NC2=NC(=O)N=CC2=C1,0.1837402882812648,8.797798574377842e-05,-1.216987058069884,9.98553705215454,1.4008153243368926
O=CN1C=NC=C1N1C=CNC1=O,0.3385488187774585,0.0286685358952746,-0.4520843337865953,11.940820932388306,0.8193016884593284
O=CN1C=NC=C1NC1=NC=CO1,0.3695283125359179,0.0493595342543866,-0.404218040651924,12.03274416923523,0.8231058874422285
O=CN1C=NC(NC2=CC=CN2)=C1,0.5148224342704273,0.1183075941001287,-0.7352926028276503,12.073224067687988,1.3684226311982064
O=CN1C=NN=C1NC1=CC=CO1,0.6152737741004994,0.1572832548491517,-0.8081567708038614,10.446436166763306,1.5807137997535126
O=CN1C=NN=C1OC1=CC=CN1,0.3340233682728803,0.1037605251685118,-0.305377599261518,10.76103925704956,0.7431614927029101
O=CN1C=NN=C1OC1=CC=CO1,0.2898710503064992,0.0307061712628639,-0.3335906675078737,10.975433111190796,0.6541678890772368
O=CN1C=NN=C1OC1=CNC=C1,0.4108859667610889,0.074738393357605,-0.786637998362064,10.990004301071169,1.2722623584807575
O=CN1C(=O)C2=CC=CC(=O)N=C12,0.1438804958669863,1.4954037950779022e-05,-3.086608650838592,10.111291646957396,3.230504100743529
O=CN1C(=O)C2=C(C(=O)C=N2)C1=O,0.0599965439459017,0.0001088280202989,-2.421181380747483,9.84362268447876,2.481286752713684
O=CNC1=CC2=C(N1)C=C(N2)C=O,1.779298346751928,0.9500560594905408,-1.823003216470511,11.389757871627808,4.55235762271298
O=CNC1=CN2C(OC=C2C=O)=C1,0.5251004868638693,0.0819336014854246,-0.6067135802490802,9.604315996170044,1.213747668598374
O=C(NC1=CC=CN1)C1=CC=CN1,0.8228067375367787,0.4239633315767505,-1.2871993499250451,11.961164951324465,2.5339694190385744
O=CNC1=CC=C(N1)C1=CC=CN1,1.1659905515061082,0.4375568669632977,-1.6427787114791517,11.385975122451782,3.246326129948558
O=C(NC1=CC=CN1)C1=CC=CO1,0.8435276571185115,0.3938728248603319,-0.775915843305668,11.222925424575806,2.0133163252845114
O=C(NC1=CC=CN1)C1=CNC=C1,0.8397294974654974,0.327687730819385,-1.4891691773003877,14.901074171066284,2.65658640558527
O=CNC1=CC=C(N1)C1=NNC=C1,1.4826469456559987,0.80981888557012,-2.0737771612748954,11.814578771591188,4.366242992501014
O=C(NC1=CC=CN1)C1=CC=NO1,0.8124096249411563,0.3179770417734041,-0.6257399640815936,12.217150926589966,1.7561266307961538
O=CNC1=CC=C(N1)C1=CC=NO1,1.6805209678533537,1.074413632476039,-1.897321707139776,10.002543210983276,4.652256307469169
O=C(NC1=CC=CN1)C1=COC=C1,0.9014226612980424,0.376550006810292,-1.3953146844916533,11.864086627960203,2.673287352599988
O=C(NC1=CC=CN1)C1=NOC=C1,0.8023646466347536,0.2124691819716978,-0.6630438471637395,10.939089059829712,1.677877675770191
O=C(NC1=CC=CN1)C1=CN=CO1,0.8460850270754872,0.3710819381934307,-0.7273212272904095,10.43288230895996,1.9444881925593276
O=CNC1=CC=C(N1)C1=CN=CO1,1.596577828521673,1.003841144443011,-1.8223774562085169,10.938844680786133,4.422796429173201
O=C(NC1=CC=CN1)C1=CNC=N1,0.8600713530561932,0.3158187506639601,-1.225323317838574,12.954176902770996,2.4012134215587277
O=C(NC1=CC=CN1)C1=CNN=C1,0.9179887988154034,0.4169028704041821,-1.5083098942937845,11.63169765472412,2.84320156351337
O=CNC1=CC=C(N1)C1=NC=CN1,1.4948155888026935,0.7872315908171645,-1.849011174046878,12.210759162902832,4.131058353666736
O=C(NC1=CC=CN1)C1=NC=CO1,0.911787819384088,0.3792177900470406,-0.6921962444732428,10.314284324645996,1.9832018539043716
O=CNC1=CC=C(N1)C1=NC=CO1,1.628022192781737,1.0975045040336946,-1.8293588141454613,10.39537262916565,4.554885510960893
O=C(NC1=CC=CN1)C1=NC=NO1,0.91900685243364,0.3406681484712326,-0.5889611539448465,10.230906009674072,1.8486361548497192
O=CNC1=CC=C(N1)C1=NC=NO1,1.6608733601615435,1.0670973613792918,-1.9373076679399035,10.699007511138916,4.665278389480738
O=C(NC1=CC=CN1)C1=NOC=N1,0.9484217286562072,0.3163274147976432,-0.7708108365846006,10.34725856781006,2.035559980038451
O=CN(C1=CC=CN1)C1=NOC=N1,0.3561498249497217,0.0609577326110086,-0.6439068220692914,10.575740814208984,1.0610143796300218
O=C(NC1=CC=CN1)C1=NN=CO1,0.935478332773465,0.3610758175193108,-0.6598949010762146,10.769748210906982,1.9564490513689905
O=CNC1=CC=C(N1)C1=NN=CO1,1.703008190761977,1.0591807487296132,-2.0262178318470703,10.685702323913574,4.788406771338661
O=CNC1=CC=C(N1)N1C=CC=C1,1.1620712027056035,0.4547218699699887,-1.9439129677737288,11.468709468841553,3.560706040449321
O=CNC1=CC=C(N1)N1C=CC=N1,1.3191335956344248,0.8676036397430763,-1.772414303556164,11.644797086715698,3.959151538933665
O=C(NC1=CC=CN1)N1C=CN=C1,0.7790962572029629,0.3066206831740979,-1.4956708684371232,14.03772234916687,2.581387808814184
O=CNC1=CC=C(N1)N1C=CN=C1,1.3390581007573426,0.7908180852919855,-2.1002089236538604,11.442130327224731,4.230085109703189
O=C(NC1=CC=CO1)C1=CC=CN1,1.0055290907981442,0.5523787181333072,-1.50863318445939,12.180783033370972,3.0665409933908414
O=C(NC1=CC=CO1)C1=CC=CO1,0.8634780895034595,0.3644670129190104,-1.1261993310365763,11.70888066291809,2.3541444334590462
O=C(NC1=CC=CO1)C1=CNC=C1,0.9995047947310344,0.3732719989485374,-1.8266132814564533,12.292678117752075,3.199390075136025
O=C(NC1=CC=CO1)C1=CC=NO1,0.8433406030844401,0.3160155960972197,-0.8828601614411382,10.629483461380005,2.042216360622798
O=CNC1=CC=C(O1)C1=CC=NO1,1.773823794409649,1.0877145644670494,-1.9193454804308403,10.383462190628052,4.780883839307538
O=C(NC1=CC=CO1)C1=CN=CO1,0.8245189608748871,0.3176013431243241,-1.0519641890937066,11.603057622909546,2.1940844930929178
O=CNC1=CC=C(O1)C1=CN=CO1,1.7247440570003558,1.0746853193234696,-1.8830928336306867,10.578656196594238,4.682522209954512
O=C(NC1=CC=CO1)C1=COC=N1,1.0067523659392874,0.3689189336690486,-1.4339705776216751,9.88315749168396,2.809641877230012
O=C(NC1=CC=CO1)C1=NC=CN1,0.9846197376525304,0.4598060951875976,-1.2914320632218663,11.867310285568236,2.7358578960619946
O=CNC1=CC=C(O1)C1=NC=CN1,1.5839183353309805,0.8011115245610082,-2.0042915598228874,11.674182891845703,4.389321419714876
O=C(NC1=CC=CO1)C1=NC=CO1,0.8932143736497875,0.3557006124801379,-0.9861037010038162,11.83308744430542,2.2350186871337416
O=CNC1=CC=C(O1)C1=NC=CO1,1.6994164824485622,0.8725483015494526,-2.044262359544724,10.348330736160278,4.616227143542739
O=C(NC1=CC=CO1)C1=NC=NO1,0.9164514857812254,0.3238998696356657,-0.7754945828081191,8.451442003250122,2.0158459382250102
O=CNC1=CC=C(O1)C1=NC=NO1,1.7510260684686147,0.8536820492854778,-2.194793734065753,9.551791906356812,4.799501851819845
O=C(NC1=CC=CO1)C1=NN=CO1,0.939836606785172,0.3469146986523839,-0.878885003067797,12.20171284675598,2.165636308505353
O=CNC1=CC=C(O1)C1=NN=CO1,1.777065397502218,1.0788672143130382,-2.034394820754436,9.601890802383425,4.890327432569692
O=CNC1=CC=C(O1)N1C=CN=C1,1.4935917913931696,0.8047216763527685,-2.2354397468606884,11.367586612701416,4.533753214606627
O=CNC1=CC=C(O1)N1C=NN=C1,1.548777082204272,0.8188823270218166,-2.3725969454581057,10.340699195861816,4.740256354684194
O=C(NC1=CNC=C1)C1=CC=CN1,0.8816761530632911,0.3219710796505802,-1.7746647715114197,13.693094730377195,2.978312004225291
O=CNC1=C(NC=C1)C1=CC=CO1,1.6924250877993638,0.8155894378366894,-2.220660507182528,12.416212558746338,4.728675032818582
O=C(NC1=CNC=C1)C1=CN=CO1,0.7133323863554017,0.2084430734289138,-1.11529241159132,12.063194513320925,2.037067871375636
O=CNC1=NN(C=C1)C1=CC=CN1,1.3424232135118377,0.7095066267258119,-2.1286562363128203,11.675209283828735,4.18058607655047
O=CNC1=NN(C=C1)C1=CC=CO1,1.4654730318641451,0.8171675644834695,-2.2164751289604583,11.85055375099182,4.499115725308073
O=CNC1=NN(C=C1)C1=NC=CO1,1.4165807121468692,0.8020988897728275,-2.2822605936814147,10.976422786712646,4.500940195601111
O=C(NC1=CC=NO1)C1=CC=CN1,1.178861672927935,0.571478905553638,-2.0273535318748728,12.78008484840393,3.777694110356446
O=C(NC1=CC=NO1)C1=NC=CN1,1.0784117876824664,0.4724777067024137,-1.8287565544978768,10.929752111434937,3.3796460488827567
O=CNC1=C(OC=C1)C1=CC=CO1,1.7855075762972985,0.8220972970031262,-2.2678638826347584,12.680545568466188,4.875468755935184
O=CNC1=C(OC=C1)C1=CC=NO1,1.884160580625565,0.8211835006665256,-2.427054709188986,10.95920181274414,5.132398790481076
O=CNC1=C(OC=C1)C1=CN=CO1,1.8066008244999043,0.8111509269515387,-2.404162818409523,12.940459251403809,5.021914569860966
O=CNC1=C(OC=C1)C1=NC=CN1,1.7625567674507558,0.8135696105131546,-2.3446718359603125,10.843706607818604,4.920798213924223
O=CNC1=C(OC=C1)C1=NC=CO1,1.8453912010381728,0.8270217751080737,-2.3939582719289527,11.306457757949827,5.0663712480752
O=CNC1=NOC(=C1)C1=NC=CN1,1.8970037987993336,0.8441056643571354,-2.826902912142469,10.46870231628418,5.568012375298938
O=CNC1=CN2C(OC=CC2=O)=N1,0.6884786914285539,0.1942927837598361,-1.283550257299742,11.042738914489746,2.166321732488132
O=CNC1=CN=C(N1)N1C=CC=C1,1.2228917279515783,0.8021465879521676,-1.9928029069740083,12.670404434204102,4.017841222877754
O=C(NC1=CN=CO1)C1=CC=CN1,1.0765047967259798,0.5436611827344195,-1.8767456939590728,11.405064344406128,3.496911673419472
O=CNC1=CN=C(O1)C1=CC=CN1,1.5820473913541462,0.9841085052299048,-1.796149769576689,10.748253345489502,4.36230566616074
O=C(NC1=CN=CO1)C1=CC=CO1,0.927875548072402,0.3817921902843185,-1.4394872034988215,10.935001611709597,2.749154941855542
O=CNC1=CN=C(O1)C1=CC=CO1,1.75514115563663,1.1296059615812268,-1.8425332947731008,10.648097038269045,4.727280411990957
O=C(NC1=CN=CO1)C1=CNC=C1,1.139875954514295,0.5301051699163153,-2.1740663298028533,12.136225938796995,3.844047454233464
O=CNC1=CN=C(O1)C1=CNC=C1,1.548035551050876,0.8432202354730022,-2.144939651038512,11.714395761489868,4.53619543756239
O=CNC1=CN=C(O1)C1=NNC=C1,1.6298015924560474,0.9661442988108644,-2.210761336565464,11.05351734161377,4.806707227832376
O=C(NC1=CN=CO1)C1=CC=NO1,0.8708394424532342,0.3100141892911346,-1.191114476455256,10.024491310119627,2.3719681081996247
O=CNC1=CN=C(O1)C1=CC=NO1,1.7900638030564495,1.0521555688267334,-1.9993463413554888,9.662586212158203,4.841565713238672
O=C(NC1=CN=CO1)C1=COC=C1,1.083508354385839,0.4188902269280552,-2.022920747144785,11.156771183013916,3.5253193284586795
O=CNC1=CN=C(O1)C1=COC=C1,1.7205412533801845,0.8333057191856177,-2.4253871696005627,10.684518814086914,4.979234142166365
O=CNC1=CN=C(O1)C1=NOC=C1,1.6938313215966083,0.8084610963110939,-2.3653947436637166,12.030680894851685,4.867687161571419
O=C(NC1=CN=CO1)C1=CN=CO1,0.8690421962701422,0.3035157648352067,-1.5147413737606912,10.581666707992554,2.68729933486604
O=CNC1=CN=C(O1)C1=CN=CO1,1.6833036538491526,0.8191450374428132,-2.1501429537153283,10.428910732269289,4.652591645007294
O=C(NC1=CN=CO1)C1=CNC=N1,1.1537976304461537,0.4570132479743944,-2.149736858557892,10.598265886306764,3.76054773697844
O=CNC1=CN=C(O1)C1=CNC=N1,1.6282445927511515,0.8764802538080727,-2.28312044548078,11.72960352897644,4.787845292040004
O=CNC1=CN=C(O1)C1=CNN=C1,1.5620810455555612,0.9366280757396832,-2.190942368134253,11.039212703704834,4.689651489429497
O=CNC1=CN=C(O1)C1=COC=N1,1.7604468799305573,0.8689781769046521,-2.46581921644612,10.96599555015564,5.095244273281329
O=C(NC1=CN=CO1)C1=NC=CN1,0.9581980155685126,0.4411959207997438,-1.6888793192847784,11.657251596450806,3.088273255653035
O=C(NC1=CN=CO1)C1=NC=CO1,0.9392779659186328,0.3674370070848847,-1.178044623034349,9.795157432556152,2.4847595960378666
O=CNC1=CN=C(O1)C1=NC=CO1,1.7339674711213022,1.1178197930332252,-1.8811427585084628,10.79382348060608,4.73293002266299
O=CNC1=CN=C(O1)N1C=CC=C1,1.3533256154627522,0.6983893587714475,-2.1923717756885424,11.180644989013672,4.244086749922742
O=CNC1=CN=C(O1)N1C=CC=N1,1.3800150597731364,0.8359805599294847,-2.038952743449668,10.77849292755127,4.254948363152289
NC1=CN=C2N1C(C=O)=COC2=O,0.1324139465975289,0.0001616274659589,-1.2726086850138738,11.699057817459106,1.4051842590773616
NC1=CN=C2N1OC(C=C)=NC2=O,0.2575836033906378,0.0194444316146786,-0.4051644383855333,11.012501239776611,0.6821924733908497
NC1=CN=C2N(C=CN12)C(=O)C=C,0.5066557892292534,0.1092997289892595,-0.5511964592720681,12.501909017562866,1.1671519774905807
NC1=CN=C2N=CN=C2C(C=O)=C1,0.1731635696398972,2.3532265220164364e-05,-1.2731157349220863,11.811931610107422,1.4463028368272035
NC1=CN=C2N=C(ON12)C(=O)C=C,1.3030017031538927,0.4777155094956387,-0.8578468916707438,10.563048601150513,2.6385641043202748
NC1=CN=C2NC3=C(N12)C(O)=CO3,0.1171473133971572,0.0036266525200553,-0.4722086836654712,11.239648580551147,0.5929826495826838
NC1=CN=C2NC(=CN12)C(=C)C=O,0.1325426119108768,0.0077090429448447,-2.0581195546180817,10.415661096572876,2.198371209473803
NC1=CN=C2NC(OC=C)=C(O)N12,0.1559370359722196,0.0043133757110536,-0.4083532359089057,12.680211067199709,0.568603647592179
NC1=CN=C2OC3=C(N12)C(O)=CN3,0.1372783213411534,0.0039101845849681,-0.8050287850041727,12.414230108261108,0.9462172909302942
NC1=CN=C2OC3=C(N12)C(O)=CO3,0.1644767172816807,0.0038978585166363,-0.7794284121607536,10.191723823547363,0.9478029879590706
NC1=CN=C2OC(=C)C=CC=NN12,0.1544806310795554,0.0112632249057037,-1.355623702354673,14.517007112503052,1.5213675583399322
NC1=CN=C2OC=C(N12)C(=C)C=O,0.2286199397010775,0.0212519393709459,-1.214957264154945,10.817162990570068,1.4648291432269684
NC1=CN=C2OC(=CN12)C(=C)C=O,0.1133846636054198,0.0013439101543831,-1.197055523144155,10.34702730178833,1.311784096903958
NC1=CN=C2OC(=O)C(=C)C(=C)N12,0.3138192853697745,0.0383389651554516,-1.0129646905193277,11.94770622253418,1.3651229410445538
NC1=CN=C2OC(OC=C)=C(O)N12,0.1749444425300517,0.0047025107514509,-0.7717243253477508,11.099985599517822,0.9513712786292534
NC1=CN(C=C1N)C1=CC=C(O)N1,1.3110691853146998,0.694753916392731,-2.02611888176737,13.6688072681427,4.031941983474801
NC1=CN(C=C1N)C1=CC=C(O)O1,1.4142626579495974,0.7523788706891296,-2.0407097817790367,12.860496282577516,4.207351310417764
NC1=CN(C=C1N)C1=CC(O)=CN1,1.3196652173892949,0.6717226678148758,-2.0553254075433203,13.454302549362184,4.046713292747491
NC1=CN(C=C1N)C1=CC(O)=CO1,1.408152000749737,0.747275836048917,-2.062923910570732,11.100802183151243,4.218351747369386
NC1=CN(C=C1N)C1=NC=C(O)O1,1.3787593739874189,0.7537391085959495,-2.0437128269843616,11.691735744476318,4.17621130956773
NC1=NC=C(O1)N1C=C(N)C(O)=C1,1.402966123875538,0.7290553031603447,-2.129392879103286,13.46532392501831,4.2614143061391685
NC1=CN(C=C1O)C1=NC=C(O)N1,1.3059890072754268,0.6477193769272767,-2.170310341892976,14.110597610473633,4.124018726095679
NC1=C(N=CC2=C1ON=C2)C(O)=O,0.1490621619091299,6.811305763073283e-05,-0.1905104377809816,10.495165586471558,0.3396407127477422
