smiles,singlet-triplet value,oscillator strength,abs_diff_vee
O=CNC=Cc1ccc(C=CNC=CC=Cc2ncc[nH]2)[nH]1,1.168689151107542,2.088115289015909,2.4853455774556013
C=CC=Cc1ccc(C=CC=CNC=CC=CNC=CC)o1,1.0626652336788598,1.5493278350714503,2.665116094070482
CCNN=Cc1cc2oc(C=COC=CC=CC=CN)cc2o1,1.0513531980752513,1.1354280065280071,2.516714459773837
C=CC=CC=CNC=CC(N)=Cc1ccc(C=CC=CC)o1,1.1312468113345406,1.726593624666288,2.732405386260014
C=COC=CC=CNC=CNC=CC=CC=CC=CC=CCC,1.34566776243215,3.3083155044835046,3.0983529423824874
C=CC=CC=C[SH]=Cc1cc2oc(C=CC=CN)cc2[nH]1,0.2420635573164967,0.0550176871746952,2.4443040304735355
C=COC=Cc1cc2oc(C=Cc3[nH]cc4scnc34)cc2o1,1.3490330064174263,2.2835069927721685,2.9178456509277293
C=COC=CC=Cc1cc2oc(C=CC=C=CC=CN)cc2o1,1.355796424323545,0.0074307825654295,2.930496481270015
C=CC=CC=CC=CC=CN=CNC=CC=CNC=CC=C,1.1322959984232586,2.177572381622282,2.8338111430638144
C=CC=CC=CNC=CC=Cc1cc2oc(C=CC)cc2o1,1.21049039888844,2.486802738795333,2.762410577092659
C=CC=Cc1ccc(C=C(N)C=CNC=CC=CNC=CC)o1,1.0798317375943822,1.5350579838470382,2.6580785722059384
CCN1NC2c3nc(NONSSN)c(n3SN2CS)S1,0.1316981889663293,0.000838210762154,2.4703766750795895
CNC=Cc1cc2oc(C=CC=CC=CC=CNC=O)cc2o1,1.376048875303261,3.0518008659234668,3.2681179671038643
CC(N)(OO)Oc1c2n[nH]c1SNNNNSN(O)SN2,0.6055182653974658,0.0062340320651293,2.0041969975119116
NC=CC=CC=CN=CNC=CC=CNNC=NC=CC=CN,0.7390125292743961,0.1055839401074342,1.9975481094741587
C=CCNC=Cc1cc2oc(C=CC=CC=CNC=O)cc2o1,1.4070731662916331,2.8056849993393294,3.1268823175664404
C=CC=CNC=CC=CNC=NC=CNN=CNC=CNN=C,0.585177888388372,0.0142164710013253,1.7249670466398257
NC1COOSNSCNN2NSN2NN1O,-10000.0,-10000.0,10000.0
C=CC=CC=Cc1ccc(C=Cc2ccc[nH]2)o1,1.4327857804242148,1.5594506349238773,3.048411927865341
C=CC=Cc1cc2oc(C=Cc3ccco3)cc2[nH]1,1.5589880058471284,3.0453214779843414,3.124974490010252
OC=CC=Cc1ccc(C=CC=Cc2ccc[nH]2)o1,1.467661763619107,1.884369698545638,3.095394284390184
C=CC=Cc1ccc(C=CC=CC=CC=CO)[nH]1,1.5219512457177164,2.3841793455722597,3.244113687309647
C=CC=Cc1cc2oc(C=CC(N)=CC=C)cc2o1,1.4626289245394195,1.7623195758374313,3.2013049703169845
C=CC=Cc1cc2oc(C=Cc3ncc[nH]3)cc2o1,1.5927943805746891,2.8010487336035803,3.207725287483575
C#CNC=CC=Cc1cc2oc(C=CC=C)cc2o1,1.5384910670230791,2.884204967668748,3.160613487951166
C=CC=CC=CNC=CC=Cc1cc2[nH]ccc2[nH]1,1.2641325618872667,2.483671629617371,2.679911465380765
C=CC=Cc1cc2oc(C=CP=COC=C)cc2o1,1.509252933717517,2.118730481907544,3.2103155276405584
C=CNC=CC=Cc1cc2oc(C=CN=C)cc2o1,1.301085194216772,1.1651099238850584,3.0367422624699736
C=CC=CNC=Cc1ccc(C=Cc2ncc[nH]2)o1,1.3355759599885986,1.716697650390043,2.7548905524266147
NC=CC=CC=Cc1ccc(C=CC=CNC=O)[nH]1,1.3406340771528114,1.5898407357796338,2.939775252009903
O=CNC=CC=Cc1cc2oc(C=CNC=O)cc2o1,1.503924900277582,2.597227666004429,3.027926586758838
C=CC=Cc1nc2oc(C=CC=CC=CN)cc2o1,1.3230391824271306,1.958789338672386,3.074057911922603
C=CC=Cc1cc2oc(C=Cc3ccc[nH]3)cc2s1,1.4292679723756183,2.323757856093632,3.0024822746180266
C=CC=Cc1cc2oc(C=Cc3ncc[nH]3)cc2s1,1.490484956395182,2.4428519914377302,3.0737465539344453
C=CC=CC=CC=CC=Cc1ccc(C=CC=C)o1,1.3755688026045982,1.4179833728785056,3.1735427492738704
C=CNC=Cc1cc2oc(C=CC=CNC)cc2o1,1.5116637196461735,2.9969705081436047,3.0739271320495978
C=CC=Cc1cc2oc(C=C(C=N)NC=C)cc2o1,1.557677018714492,1.7349502329820938,3.5501841380890253
C=CNC=Cc1ncc(C=CC=CC=CC=CN)o1,1.432975369530657,2.214945604340815,3.0830049046827552
C=CC=CC=CNC=Cc1ccc(C=CC=CN)o1,1.1450266500672734,1.468362564533134,2.5995451116189567
C=CC=CNC=CC=CC=Cc1cc2[nH]cnc2[nH]1,1.5146645034820845,3.738164483652626,3.0295932123600497
C=CNC=Cc1cc2oc(C=CC=CNC=O)cc2o1,1.408543944464277,2.175351522250529,2.9160903747451354
C=CC=Cc1cc2oc(C=Cc3ncn[nH]3)cc2o1,1.6569714003960343,2.92912911905805,3.3880838719502075
C=CC=CC=CC=CC=Cc1cc2oc(C=C)nc2o1,1.499676523238996,2.9610165556196533,3.315504860003999
N=CNC=CC=CC=Cc1ccc(C=CNC=O)[nH]1,1.4942503085070094,2.963367802007034,3.025649676992858
C=CC=Cc1cc2oc(C=CNC=C)cc2o1,1.4682831237716862,1.5428519085344468,2.9566498766198714
C=CC=Cc1ccc(C=CNC=CC=CNC=C)o1,0.5926078935084349,0.0861926676074007,2.175127205333565
C=CNC=C=CC=CC=Cc1cc2oc(C=C)cc2o1,0.9727115905219096,9.43987874976202e-05,2.549423981566135
C=CC=CC=CC=Cc1ccc(C=CC=CC=CO)o1,1.3580316461472737,1.7807040305221744,3.2204712757325904
C=CC=CNC=CC=CC=Cc1cc2oc(N)cc2o1,1.4837594870248354,3.0422484331335475,3.1647512741045927
CNC=CC=Cc1nc2oc(C=Cc3cc[nH]n3)nc2o1,1.4536685411452015,2.324646243250318,2.9315330693283674
C=CC=Cc1cc2oc(C=CC=CC=CN)c(O)c2o1,1.280412066576848,1.397580041878418,3.1118187792660157
C#CNC=CC=CNOC=CC=CNC=CC=CN,0.3160380537597089,0.0075680483674952,1.0117405923712717
C=CC=CC=CC=CC(O)=Cc1ccc(C=CC=C)o1,1.293387169196838,1.196649166629706,3.0863365025277965
CNC=CC=Cc1nc2oc(C=Cc3ccsn3)cc2o1,1.3786574059761985,2.4658770259876635,3.023211042375902
CNC=CC=CC=Cc1ccc(C=CC=CNC=O)[nH]1,1.295544635249971,2.0465208252145297,2.925456877123965
C=CC=Cc1ccc(C=CC=CC=CC=CN=CO)[nH]1,1.3924647114139257,2.226806320173477,3.199981692133156
NC=CNC=Cc1cc2oc(C=CC=CNC=O)cc2o1,1.2661976761285074,2.189920031287424,2.833425837028696
C=CNNC=CC=CC=Cc1cc2oc(C=C)cc2o1,1.6205047050409842,3.0008696413813896,3.2566737701398476
C=CC=Cc1cc2oc(C=Cc3cnc[nH]3)cc2o1,1.578830139998702,2.524648960439223,3.1878607024206396
C=CC=CNc1ccc(C=CC=CC=CC=CNC)o1,1.4462352775510356,2.268653092117028,3.1561532489536663
C=CNC=CC=COC=CC=Cc1cc2oc(N)cc2o1,1.3804308283492943,2.5583460684545742,2.7995570893342423
C=CC=CNC=CC=CC=CC=CC=CC=CC=CN,1.4890813640806777,5.484184498123924,3.4360895261501536
C=CC=CC=CC=CC=Cc1ncc(C=CC=CC=C)s1,1.2873513802750025,3.4417510432670664,3.1603559944510464
C=CC=CC=CC=Cc1ccc(C=CC=CNC=O)s1,1.4266843979170192,2.9586852512357944,3.291320200485895
CC=CC=CC=CNC=CNC=CC=CC=CC=CN,1.1748824641901336,2.7432239604143547,2.6326696364963142
C=CC=CC=CNC=Nc1cc2[nH]c(C=CC=C)cc2o1,1.191530628203616,2.5719722336625117,2.6577993069259773
CC=Cc1ccc(C=CC=CC=CC=CC=CC=CO)o1,1.5378671351722906,3.970175285207087,3.49873655416147
C=CC=CC=Cc1ccc(C=CC=CC=COC=C)s1,1.3809346031228251,1.8650230691481915,3.2250118429326053
C=CC=CC=Cc1cc2oc(C=CC=CNC=C)cc2o1,1.3891098484645903,3.0975743004788825,3.196827201946688
C=CC=Cc1ccc(C=CC=CC=CC=CC=CN=C)o1,1.3345389290807923,2.623876367145186,3.260248744526367
C=CC=CC=CC=CC=Cc1ncc(C=CC=CC=C)o1,1.1882394889547372,1.232061408090379,2.9207282280619093
C=CC=Cc1ccc(C=CC=CC=CC=COC=C)[nH]1,1.5069064448570484,4.127754503943792,3.2787824993995884
C=CC=Cc1cc2[nH]c(C=CC=CNC=CC=N)cc2o1,1.3721294204126433,3.851382512932166,3.019549225641327
C=CNC=CC=COC=CC=Cc1cc2oc(C)cc2o1,1.1971294316810597,1.2445256047230608,2.4431741935889164
C=CC=CC=CNC=Nc1nc2oc(C=CC=C)cc2o1,1.0469530879368147,0.8313539001270871,2.5807352493893
C=CC=Cc1cc2oc(C=CC=CC=CNC=C)pc2o1,1.320494331242246,2.346824938413543,3.195147374793617
C=CNC=Cc1cc2oc(C=CC=CNCC)cc2o1,1.468915685038298,2.365032416347073,2.954502592672055
C=CC=Cc1nc2oc(C=CC=CC=CC=CN)cc2o1,1.2607324811689775,2.24644442480709,3.137574473588476
C=C=Cc1cc2oc(C=CNC=CC=CNC=O)cc2o1,1.2602526448649096,2.9534055025732613,2.5340060727121156
NNC=CC=CC=Cc1ccc(C=CC=CNC=O)[nH]1,1.3217664401188256,1.5630020296506546,2.938621893182827
O=CNC=CC=Cc1ccc(C=CC=Cc2ccc[nH]2)o1,1.3467170638679304,1.5372332471890604,3.019648593567155
C=CC=Cc1cc2oc(C=CC=CC=CNN=C)cc2o1,1.422820487513668,3.0652196299788987,3.260093283242809
C=CNC=CC=Cc1nc2oc(C=Cc3cc[nH]n3)nc2o1,1.3729552845844035,2.742103788373668,2.9461366284142
C=C=C=Cc1cc2oc(C=CC=CC=CNC=C)cc2o1,1.4165869193916998,2.5901968377759133,3.364378781906385
O=CNC=CC=Cc1cc2oc(C=Cc3ncc[nH]3)cc2o1,1.466335852077553,3.103190031035352,3.1226432691256165
C=CC=Cc1cc2oc(NC=CC=CC=CNO)cc2o1,1.1297772248061528,1.3147128915005757,2.580084560171934
C#CNC=CC=CC=CC=CNC=CC=CC=CNOO,1.285156085359796,2.9425943500204945,2.847365305782388
C=CC=CNC=CC=CC=CNC#CC=CC=CN,0.972109255044724,0.2508796612050904,2.25494165737891
C=CC=CNC=CC=Cc1oc2cc(C=CC=C)oc2p1,1.2803910449698233,1.745129640678787,3.034754288443942
C=CC=Cc1cc2oc(C=CNC=CC=CNC=O)cc2o1,1.3209394954658351,3.157214414553476,2.8735586803540714
C=CC=CC=Cc1nc2oc(C=CC=NNC=C)nc2o1,1.2746491301313685,1.835108635320444,3.133862414034758
C=CC=Cc1ccc(C=CNC=CC=CC=CNC=C)o1,1.0291337320950424,1.4934875365096407,2.520141912782131
C=CC=CC=CC=CC=Cc1cnc(C=CC=CC=C)s1,1.2707798450493333,3.2444170856831978,3.114479943568947
C=NC=Cc1cc2oc(C=CC=CC=CC=CN)cc2o1,1.350477411471612,2.656719139878253,3.247666836413864
CNC=Cc1cc2oc(C=CC=CC=CC=CN)cc2o1,1.508208601698583,3.570173196075128,3.345881638815333
C=CC=Cc1cc2oc(C=CC=CNC=CC=N)cc2o1,1.4041366103367967,3.8311592886443546,3.0968955843287116
C=CC=CC=CNC=CC=Cc1cnc(C=CC=C)s1,1.034389323298164,1.8840224468358,2.6724991180024302
NC=CC=CC=Cc1ccc(C=CC=CNC=O)o1,1.3564719636074252,1.3983598741252146,3.0134501270667595
C=CC=C=CC=Cc1cc2oc(C=CC=CC=C)cc2o1,1.5414534279448615,3.6240725770189166,3.250660867147078
C#CNC(C=N)=CC=Cc1cc2oc(C=CC=C)cc2o1,1.5673169999815744,2.5896285985339587,3.6016689670888713
C=CC=CNC=CC=CC=CC=CC=CNC#CN,1.5373781562510729,4.724667403829854,3.207764886260513
C=Cc1cc2[nH]c(C=CC=CC=CNNC=CN)cc2o1,1.5628246561565688,2.8684305313870966,3.1695322212405537
O=CNC=CC=Cc1ncc(C=CC=CC=CC=CO)s1,1.215706544639355,2.049036223019008,3.008691281908038
C=CC=Cc1cc2oc(C=CC=CC=CNON=C)cc2o1,1.515606435551957,3.322548003985331,3.3365912209267794
C=CC=CNc1ccc(C=CC=CC=CC=CNC=C)o1,1.3789293702997627,2.7393077769296195,3.116054024188119
C=CC=CC=CC=CC=COC=Cc1ccc(C=CC=C)o1,1.057103048823881,0.451034808878885,2.6004852674542334
C=CC=CC=Cc1oc(C=CC=CNC=CC=C)cc1O,1.409164013671505,2.1983533802129465,3.2825546586325944
C=COC=CNC=Cc1ccc(C=CC=CC=CC=CN)o1,1.3860122720845514,2.1650630848020684,3.1587229963444488
C=CC=Cc1ccc(C=CNC=CC=CNNC=C)o1,1.1610393133857304,0.695376083488414,2.5911247927915806
C=CC=CC=CNC=CC=Cc1cc2[nH]cnc2[nH]1,1.337948102719192,2.9377426550153687,2.725485107059946
NN=CNC=CC=CC=COC=CC=CC=CC=CNC=O,1.0739860816361624,0.602441463370272,2.5000620153528224
C=CNC=CC=Cc1cc2oc(C=CNC=C)cc2o1,1.4290888626918867,3.2870482230080023,2.937811545026335
C=CC=CNC=Cc1cc2oc(C=CC=COC=C)cc2o1,1.3155070789835233,2.762288065246331,2.863407799607199
NC=CC=CC=CNC=Cc1ccc(C=CC=NC=CN)o1,1.0117535113456066,0.6250861581101851,2.839279761248266
C=CC=CNC=CC=Cc1cc2oc(P=CC=C)cc2o1,1.2581398974152014,2.002992029371069,3.090405753226191
C=CC=Cc1ccc(C=CC=CC=CC=CN=CC=CN)o1,1.3372775917685382,3.2969201793926723,3.2888509218031747
C=CC=COC=Cc1ccc(C=CC=CC=CC=CN)o1,1.3699176090608771,1.5031578765192748,3.1039743574493697
C=CC=CC=Cc1cc2oc(C=CC=PNC=C)cc2o1,1.400246167835337,2.0616696687944005,3.4639061978488086
C=CC=CNC=CC=Cc1cc2oc(N=CN=C)cc2o1,1.310695276145505,1.9764745138210436,3.2608390536613614
C=CC=CC=Cc1cc2oc(C=CC=CNCC)cc2o1,1.422406197866848,2.6756787538582216,3.2355695585244013
C=CC=CNC=CC=CC=Cc1ccc(C=CC=C)o1,1.3091621120218853,2.273063450194741,3.019750275827195
C=CC=Cc1cc2oc(C=CNNC=CC=CC)cc2o1,1.3627462237687789,0.0411767072222931,2.7826314100695093
C=CNC=CC=Cc1ncc(C=CC=CC=CC=CO)s1,1.205569063758985,1.6564278140703306,2.9867746840524028
C=CC=CC=Cc1cnc(C=CC=CC=CC=COC=C)o1,1.3501195264648835,3.4867355284599224,3.1788846819895817
C=CC=COC=Cc1cc2oc(C=CC=C)cc2o1,1.5240469585865808,2.6233763760104827,3.0969570585932367
C=CC=Cc1cc2oc(C=CC=CC=CNCC=O)cc2o1,0.8603221701214929,0.0014441312313914,2.6436734469400216
C=CNC=CC=Cc1nc2oc(C=CC=NNC=C)nc2o1,1.3524807951556608,3.189113679540441,3.1561733853769836
C#CC=COC=CC=Cc1cc2oc(C=CC=C)cc2o1,1.4769478474962945,2.5352050017457417,3.079906378668351
C=CC=CNC=CC=Cc1cc2oc(C=CP=C)cc2o1,1.299214988253005,2.3726780859809726,3.2362194373157984
C=CC=CNC=CC=Cc1cc2oc(N=CN)cc2o1,1.373163125624209,2.8690858046274563,2.8877023139719094
C=CNC=CC=CC=Cc1ccc(C=CC=CNC=O)o1,0.7934565292511009,0.1671886148615098,2.527621640905959
CNC=CC=Cc1ccc(C=CC=Cc2ccc[nH]2)o1,1.343377641095024,1.5899184790731025,3.009988219984324
O=CNC=CC=Cc1ccc(C=CC=Cc2ncc[nH]2)[nH]1,1.3801184300815998,2.15720120922798,2.9813315673686493
O=CNC=CC=Cc1ccc(C=C(O)C=Cc2ncc[nH]2)o1,1.284266752816973,1.2196740991848896,2.8950999153202606
C=CC=CC=Cc1cc2oc(C=NC=CC=CN)cc2o1,1.2544616176967307,1.322097428573042,3.2422589098443746
C=CC=CNC=CC=CC=CC=Cc1ccc(C=CCO)o1,1.3907647505671203,3.4736043374701038,3.1562612644436165
C=CNC=CC=Cc1nc2oc(C=CC=C(N)C=O)nc2o1,1.1478030414932574,0.9440232813102264,3.0236767979731543
C=CNC=Cc1cc2oc(C=CC=CC=CCN)cc2o1,1.466565908763749,3.008484717457846,3.1807047481921122
C=CNC=CC=CC=Cc1cnc(C=Cc2ccsn2)o1,0.7064163344659682,0.0626206761035304,2.0815400361112686
C=CC=CNC=Cc1ccc(C=CC=CN=CC=CO)o1,1.090774093682474,0.7726181730141339,2.8829897224542727
C=CC=CCC=Cc1cc2oc(C=CC=COC=C)cc2o1,1.573271114213757,2.593783679245378,3.2893525541143376
C=CC=CC=CNC=CC=Cc1ccc(N=CN)[nH]1,1.2091437398181784,2.272933605073161,2.6708220638721554
CC=CC=CC=Cc1nc2oc(C=CC=CC=CN)cc2o1,1.1838729515636195,1.9297449570644507,3.0286182211241144
C=CC=CC=Cc1ccc(C=C(O)C=CC=CC=CO)o1,1.2942562355638243,1.4974644167428288,3.1344241419107868
C=CC=CC=CC(O)=Cc1ccc(C=CC=CC=C)o1,1.359383713806139,2.4425240290455656,3.2576873064339473
CC=CNC=CC=CC=CC=Cc1ncc(C=CC=CO)s1,1.356603343943329,4.034353877812168,3.255186999278313
C=CC=Cc1ccc(C=CC=CC=CC=CC=CN)o1,1.356558513764833,2.1680429346181977,3.264178800927765
C=CC=Cc1ccc(C=CNC=CC=CC=CNC=O)o1,1.1711702549872598,2.04230482598106,2.6376041797553875
C=CC=Cc1cc2oc(C=CC=CNNC=C)cc2o1,1.5688256539041645,2.2697815030060973,3.1676318511254316
O=[SH]NC=CC=Cc1cc2oc(C=Cc3ncc[nH]3)cc2o1,1.378920717835108,2.3284144135581637,2.996325027954494
C=C=Cc1cc2oc(C=CC=CC=CNC=O)cc2o1,1.54617066327777,2.4996747287500285,3.157334556822003
C=CC=CC=CNC=NNC=Cc1ccc(C=CC=C)o1,0.8615388902116945,0.0151353751274332,2.0624854753065294
C=CC=Cc1ccc(C=CNC=CC=CNC=CNC=O)o1,1.0680371608623824,1.3674393066507746,2.5064689244369416
C=CNC=CC=Cc1ccc(C=C(O)C=CNC=C)o1,1.298697228831905,1.6250408918761234,2.792034183089539
C=CC=CC=Cc1oc(C=CNC=CNC=CC=C)cc1O,1.368970810572528,1.800950002023845,3.1773848154620805
C=CC=Cc1cc2oc(C=CC=C(C=C)OC=C)cc2o1,1.5190235904294809,3.015945189030689,3.2572234613011664
CNC=CC=Cc1ccc(C=CC=CC=CC=CN)o1,1.3741065172534743,1.89847866029338,3.1867659286670733
C=CC=CNC=CC=CNC=Cc1ccc(C=CC=C)o1,1.062597041296554,1.458499867855171,2.5951884896337187
CNC=CC=CC=Cc1ccc(C=CC=CNC=CN)o1,1.2943106505130646,1.7662927564066453,3.009917609657595
C=CC=CC=CC=CC=Cc1cc2oc(C=N)cc2o1,1.604363298530352,4.2009798335657145,3.4866752261312697
C=CC=CC=COC=CC=CC=CC=Cc1ccc(C=C)o1,1.2960864303627078,1.6242856022529577,2.9848376244915253
C=CC=Cc1cc2oc(C=CNC=NC=CNC=O)cc2o1,1.3977839736886308,1.3930411163022234,2.916958568451985
C=CNC=CC=CC=Cc1cc2oc(C=CC=CC)cc2o1,1.345586192794052,2.58307520212659,3.098733786312411
C=CC=Cc1cc2oc(C=CC=CC=CC=C=CN)cc2o1,1.448449338652405,3.42671259929578,3.2532028532457904
C=CC=CNC=CC=CC=CC=Cc1ccc(C=CNO)o1,1.281715306921412,1.5999835649880352,3.0357801874693204
C=CC=Cc1ccc(C=CNC=COC=CC=CC=CN)o1,1.04456841260556,1.1908966736376532,2.4120968703294317
NC=CC=CC=CC=Cc1ccc(C=CC=CC=CN)o1,1.3145725127866443,2.286889847688645,3.195033279983664
NNNC=CC=CNC=COC=CC=CNC=CC=CO,0.8842348999864469,0.0365972961452661,1.9098090256439884
CC=CC=CC=Cc1cc2oc(C=CC=CC=CN)cc2o1,1.3593806656309873,3.19389484245291,3.223358155602062
C=CC=Cc1ccc(C=CC=CC=CNC=CC=C=CN)o1,1.2710770273573917,2.404699806970888,2.9824309363380754
C=CC=CC=Cc1ccc(C=CC=CC=CC=CC=CC)s1,1.3350770749949077,4.309032765234406,3.2857006960301933
C=CC=CC=COC=CC=CNC=Cc1ccc(C=C)o1,1.0315631326118666,1.882688067066128,2.2191147170472494
C=CC=Cc1cc2oc(N=CNC=CC=CC=CN)cc2o1,1.036965255881842,1.008727462649941,2.5882781047104126
N=C=CNC=Cc1cc2oc(C=CC=CNC=O)cc2o1,0.8802186354846881,0.0019693436916968,2.402653498176245
C=CC=Cc1ccc(C=CNC=CC=CNC=COC=C)o1,1.043469355114745,1.5165262496814962,2.5233778448915283
C=CC=CC=CC=CC=Cc1ncc(C=CC=CC=CO)o1,0.9934270462250164,0.513272513177112,2.748054061983733
C=CC=C=CC=Cc1cc2oc(C=CC=COC=C)cc2o1,1.4858182761419596,3.306176406452738,3.064844720006687
C=CC=CC=CC=CNC=Cc1cc2oc(C=CC=C)cc2o1,1.169150867031751,3.877280610848253,2.8315965661705014
C=CC=COC=CC=Cc1ccc(C=CC=COC=C)o1,1.4189583077300552,2.721050756241408,2.9589258694773415
C=CC=CC=CC=CC=Cc1cc2oc(C=CN)cc2o1,1.467770114162816,3.111249299602469,3.500563009613764
N=CNC=CC=CC=Cc1ccc(C=CC=CNC=O)[nH]1,1.34331635213706,2.1674253019691925,2.964929156299752
C=CC=CC=Cc1ncc(C=CC=CC=CNC=CC=C)s1,1.0612894015988288,2.340836987096519,2.861153105760349
C=CC=CNC=CC=CONC=Cc1ccc(C=CC=C)o1,1.019949191324732,0.0652796604685436,2.271209575197851
C=CNC=CC=CC=CC=Cc1ncc(C=CC=CO)s1,1.291099333690275,2.08603935068506,3.15227691148579
C=CC=Cc1cc2oc(C=CC=CNC=COC)cc2o1,1.3954645182665526,2.7459361907358417,3.1042943829045333
O=CNC=CC=Cc1ccc(C=CC=CC=CNO)[nH]1,1.441501056051,3.0350713231179864,3.0441241554031304
C=CNC=CC=COC=CC=Cc1ccc(C=C(N)C=O)o1,1.0544651433467245,0.7176298517118079,2.7871714567932866
N=CNC=CC=CC=Cc1cnc(C=CC=CNC=O)[nH]1,1.2741443468268523,2.651851383454328,2.749266475678952
C=CC=Cc1cc2oc(C=CC=COP=CC=C)cc2o1,1.3016626415188794,1.9810527392052624,2.9691461960847008
C=CC=Cc1ccc(C=CNC=CC=CN=CNC=C)o1,1.0890614414121942,1.6166966430324106,2.5815137383642486
C=CC=CC=CC=CC=Cc1ncc(C=CC=CN)[nH]1,1.117931864212991,1.8698944883396476,2.9356843248045754
C#CNC=CC=CC=Cc1ccc(C=CC=CNC)[nH]1,1.3285649907976276,1.745386141604856,2.9613283118049996
C=CC=CC=Cc1cc2oc(C=CC=COC=C)cc2o1,1.4783214747942053,2.576088030157601,3.234139459063892
C=CC=CNC=CC=COC=CC=Cc1ccc(C=C)o1,1.0857576624801817,1.390461190925634,2.421113295887218
C=CC=CC=Cc1ccc(C=CNC=CNC=CC=CN)o1,0.6511299389988101,0.1012767699803691,2.3385117952260135
C=CC=Cc1ccc(C=CNC=CC=CNC=CC)o1,1.0223744776264736,0.794559419923548,2.4923029268268833
C=CC=CC=Cc1ccc(C=CC=CC=CC=CN)o1,1.2631578377168706,1.561941127747231,3.1399796671467235
O=CNC=CC=CC=Cc1ccc(C=CC=CNC=O)o1,1.387795979299025,1.789805670118843,3.0538270436087167
C=CC=CNC=CC=C=CNC=Cc1ccc(C=CC=C)o1,1.0506048684277205,0.0008435873025677,2.3795250789389537
C=CC=CNC=Cc1ccc(C=CC=CC=COC)o1,1.3582819792117329,1.723086517931264,2.9768619013109068
C=CNC=CC=Cc1nc2oc(C=Cc3ccsn3)nc2o1,1.2435332202404128,1.9058891127748352,2.964431592649934
C=CC=Cc1ccc(C=C(C=C)C=CC=CC=CC=CN)o1,0.936959079329438,0.7303512229236715,2.6515423706065815
C=CC=CC=Cc1ccc(C=C(N)C=CC=CC=CC)o1,1.084043796316872,0.5187846830802822,2.902675907542662
C=CNC=Cc1nc2oc(C=CC=CC=CC=CC)cc2s1,1.3655305812819942,3.089672991739616,3.151769292569182
CNC=CC=Cc1ccc(C=CC=CC=CC=CN)[nH]1,1.3547548258421662,2.0633642984303,3.1195788657591654
OOC=CC=CC=CC=CC=CC=CC=Cc1ccc[nH]1,1.760197455948468,1.210626022860843,4.0374661625754875
C=CC=CC=Cc1ncc(C=CC=CC=CNC=CC=CN)s1,0.8723619589004339,1.7702795349812428,2.772158720417954
C=CC=CC=Cc1cnc(C=CC=CC=CC=COC=CC)o1,1.1760265584894,0.706421612453419,2.9665854382670696
C=C=C=Cc1ccc(C=CC=CNC=CC=CC=CNC=C)o1,0.9868318915583388,1.2713294765222485,2.8095330983833566
C=CC=Cc1ccc(C=CC=CC=CNC=CC=C=CO)o1,1.2706638065430171,2.166453515599554,2.9895116335393257
C=CC=CC=CNC=NNC=Cc1oc(C=CC=C)cc1O,0.9625674610505548,0.0048202696680682,2.379596288822374
C=CC=CC=CC=CC=Cc1cc2oc(C=CN)nc2o1,1.400386219114151,2.263027959313466,3.251856735096703
C=CC=CC=Cc1cc2oc(C=CNC=O)cc2o1,1.6114702212228862,2.954391058086613,3.2858793675662605
C=CC=COC=CC=Cc1cc2oc(C=CC=C)cc2o1,1.4672466691623078,3.370097970546475,3.1071222669420226
C=CC=CC=CNC=CC=CC=Cc1ccc(C=CC)o1,1.3050849484791198,3.401895256265942,2.9440867776871604
C=CC=CC=CC=COC=CC=CC=Cc1ccc(C=CC)[nH]1,1.0904281148358936,2.1587546344286563,2.6477537208553823
C=CC=CC=Cc1cnc(C=CC=COC=CC=CC=CN)o1,0.1447333291376267,0.020952316199626,1.754774282000831
C=CC=CNC=CC(O)=COC=CC=CC=CC=CN,0.7952860972025297,0.0070839098469891,2.312952172730398
C=CC=CC=Cc1ncc(C=CC=CC=CC=CN)o1,1.057559737745377,0.8915889121061743,2.845711583993417
NC=CC=CC=Cc1ccc(C=CC=CC=CNC=O)o1,1.2488480486826214,1.50816062101328,3.04226807866113
C=CC=CC=CC=CC=CC=Cc1cc2oc(C=C)nc2o1,1.4007075941968272,3.329323011689952,3.294066949015172
C=CC=CC=CC=COC=CC=Cc1ccc(C=CC=CO)o1,1.0230426746893082,1.3007328803300229,2.5807758311517723
C=CC=CNC=Cc1ccc(C=CC=CC=CC=CO)o1,1.3173253457136336,1.9155491650626963,3.080202138223875
C#CC=CNC=COC=CC=CNOC=CC=CC=CC=C,1.3480963121159977,0.0008902671814223,2.7340055316734033
C=NC=CNC=Cc1ccc(C=C(N)C=CC=CC=CO)o1,1.1909002435132234,1.6167540333334185,2.9295376841492278
C=CC=CC=CNC=CNC=Nc1ccc(C=CC=C)o1,1.0010748041994877,1.3110401729677337,2.3618515913797493
C#CC=COC=CC=CC=Cc1ncc(C=CC=CC=C)s1,1.3405442822657287,2.798040273981308,3.2145731211998427
CC=Cc1ccc(C=CC=CC=CC=CNC=CC=CN)o1,1.2811775012760185,2.9536385181818217,3.0894636272134823
C=CC=Cc1ccc(C=CC=COC=PC=CNC=C)o1,0.9318365392332866,0.1383709820875972,2.4102701816069345
C=CC=COC=CC=CC(N)=Cc1ccc(C=CC=C)o1,1.2176274647602945,1.5341084963466507,2.9572291463713256
C#CNC=CC=CC=CC=CC=CNC=CC=C,1.5709858836982822,4.608490247568316,3.241328507482534
